,heat_Demand_MT,heat_Demand_HT,heat_Waste_Heat_MT,heat_Waste_Heat_HT
2021-01-05 02:45:00,2197.099526,239.9,2485.211092,351.2993583
2021-01-05 03:00:00,2204.23883,236.4,2400.145625,449.3939361
2021-01-05 03:15:00,2173.934751,262.4,2511.557272,576.7690778
2021-01-05 03:30:00,2181.693371,345.7,2475.211394,346.8069859
2021-01-05 03:45:00,2204.738545,255.6,2541.082944,384.263801
2021-01-05 04:00:00,2312.870804,258.4,2370.622817,419.4221339
2021-01-05 04:15:00,2317.695831,344.8,2565.6118,631.6573688
2021-01-05 04:30:00,2326.277875,391.7,2422.291,342.6537148
2021-01-05 04:45:00,2315.742915,279.2,2297.151561,556.7024146
2021-01-05 05:00:00,2278.614885,401.4,2324.253228,443.2985045
2021-01-05 05:15:00,2230.924019,254.5,2265.074717,329.4564297
2021-01-05 05:30:00,2164.113694,254.6,2496.540092,377.7136715
2021-01-05 05:45:00,2089.066442,340.8,2609.6258,362.7413201
2021-01-05 06:00:00,2062.326916,220.1,2741.779106,390.6172521
2021-01-05 06:15:00,2145.56037,244.3,2709.736053,829.7314715
2021-01-05 06:30:00,2214.682411,464.5,2784.381911,391.7322009
2021-01-05 06:45:00,2325.316237,284.5,2555.62075,391.9353253
2021-01-05 07:00:00,2430.957358,319.1,2676.270976,437.3941128
2021-01-05 07:15:00,2452.196856,310.3,2649.962133,577.1082184
2021-01-05 07:30:00,2464.070743,396.9,2608.214953,483.4671542
2021-01-05 07:45:00,2493.398055,342.1,2583.547461,659.2271326
2021-01-05 08:00:00,2457.14162,421.5,2683.652803,596.8307049
2021-01-05 08:15:00,2491.346754,380.9,2732.698233,330.1999063
2021-01-05 08:30:00,2464.217191,191.4,2836.156472,376.1562641
2021-01-05 08:45:00,2423.620698,245.6,2951.662489,392.0948017
2021-01-05 09:00:00,2445.114594,283.6,2891.862992,378.6745688
2021-01-05 09:15:00,2319.118389,270.3,2849.168114,663.5570733
2021-01-05 09:30:00,2305.997593,413.3,2783.224525,492.9145826
2021-01-05 09:45:00,2262.470611,337.0,2784.472497,368.4500137
2021-01-05 10:00:00,2245.459136,250.0,2943.815064,433.5056274
2021-01-05 10:15:00,2245.039335,335.7,2840.631481,430.1140181
2021-01-05 10:30:00,2167.613869,278.4,2736.482897,364.2513795
2021-01-05 10:45:00,1985.315819,250.2,2695.798469,508.7071747
2021-01-05 11:00:00,1847.330164,320.3,2753.142772,405.693164
2021-01-05 11:15:00,1743.346358,294.4,2810.052889,356.4074385
2021-01-05 11:30:00,1628.228352,276.8,2741.686664,378.1923229
2021-01-05 11:45:00,1471.470469,283.9,2731.068647,327.7975832
2021-01-05 12:00:00,1439.362323,251.4,2607.079283,334.1791618
2021-01-05 12:15:00,1392.906439,233.7,2555.869825,303.9699132
2021-01-05 12:30:00,1416.293014,286.7,2785.430958,523.1020385
2021-01-05 12:45:00,1400.650127,352.1,2788.160411,454.3861359
2021-01-05 13:00:00,1375.49479,243.2,2670.656406,360.634241
2021-01-05 13:15:00,1358.269002,221.8,2852.976725,219.6824455
2021-01-05 13:30:00,1372.098724,137.6,2945.325461,334.9287826
2021-01-05 13:45:00,1402.162489,180.9,2818.873344,385.9479747
2021-01-05 14:00:00,1500.482113,197.6,2531.062858,396.1371925
2021-01-05 14:15:00,1536.525164,199.0,2246.675014,403.923826
2021-01-05 14:30:00,1570.990757,241.8,2656.316347,132.7798944
2021-01-05 14:45:00,1615.457605,96.2,2936.078244,131.3827673
2021-01-05 15:00:00,1552.446176,129.7,2810.127606,364.0798901
2021-01-05 15:15:00,1588.65948,187.9,3043.257878,467.6657493
2021-01-05 15:30:00,1613.030596,238.5,2885.310169,803.5066021
2021-01-05 15:45:00,1657.167968,420.0,2769.149867,370.0585285
2021-01-05 16:00:00,1754.232914,219.0,2812.263656,189.4882402
2021-01-05 16:15:00,1844.584318,130.6,2958.182389,102.5011928
2021-01-05 16:30:00,1894.622449,79.7,3149.072297,152.4723586
2021-01-05 16:45:00,1935.467659,105.1,3061.088961,430.0688941
2021-01-05 17:00:00,1942.033478,227.3,3263.246206,629.88754
2021-01-05 17:15:00,1977.465203,378.5,3331.905908,389.1628807
2021-01-05 17:30:00,2087.312268,259.0,3323.864892,368.8502878
2021-01-05 17:45:00,2088.171734,283.6,3354.293303,628.9020146
2021-01-05 18:00:00,2051.207306,405.2,3184.253033,511.7645248
2021-01-05 18:15:00,2078.873859,341.7,3295.351136,510.8528531
2021-01-05 18:30:00,2142.650121,345.0,3134.523747,471.3082222
2021-01-05 18:45:00,2142.588731,320.2,3018.535553,322.0212087
2021-01-05 19:00:00,2159.100622,263.3,2920.275631,401.7872299
2021-01-05 19:15:00,2167.692053,356.9,2855.821225,517.7658521
2021-01-05 19:30:00,2152.552785,388.9,3081.924186,702.0153153
2021-01-05 19:45:00,2160.197188,377.4,3170.661594,538.0506309
2021-01-05 20:00:00,2269.669508,346.3,3054.277889,254.1425734
2021-01-05 20:15:00,2251.636726,226.6,2858.381336,377.7240781
2021-01-05 20:30:00,2224.894536,244.9,2912.173067,329.110749
2021-01-05 20:45:00,2205.38753,202.4,2893.864378,440.6491389
2021-01-05 21:00:00,2092.123234,259.2,2814.888975,736.3280057
2021-01-05 21:15:00,2055.360882,383.9,2892.749939,450.320901
2021-01-05 21:30:00,2146.367863,259.8,2914.440808,439.5324552
2021-01-05 21:45:00,2168.969811,260.5,2856.761142,495.5599684
2021-01-05 22:00:00,2222.792771,268.5,2803.456453,386.8751826
2021-01-05 22:15:00,2333.89654,216.5,2730.677803,572.1447556
2021-01-05 22:30:00,2264.538234,313.5,2842.696546,499.116622
2021-01-05 22:45:00,2208.991111,290.5,2860.688019,279.9136957
2021-01-05 23:00:00,2333.885429,165.2,2861.406775,372.8738948
2021-01-05 23:15:00,2358.921976,217.9,2686.981292,477.1076444
2021-01-05 23:30:00,2434.827133,264.5,2716.249278,557.0097201
2021-01-05 23:45:00,2490.584343,290.1,2832.311339,721.3811264
2021-01-06 00:00:00,2445.446455,410.2,2685.428978,296.909334
2021-01-06 00:15:00,2484.200881,196.0,2794.927875,402.3002903
2021-01-06 00:30:00,2518.242337,220.8,2616.963244,414.508276
2021-01-06 00:45:00,2591.013613,236.1,2513.474481,453.6787958
2021-01-06 01:00:00,2629.258192,254.0,2568.076931,712.7821486
2021-01-06 01:15:00,2571.145815,384.6,2544.745411,576.4290056
2021-01-06 01:30:00,2521.989609,362.7,2527.167325,328.2666847
2021-01-06 01:45:00,2525.203669,435.3,2488.135869,414.4147976
2021-01-06 02:00:00,2535.021829,471.0,2551.287369,371.7127104
2021-01-06 02:15:00,2544.256021,279.0,2577.43245,375.6305417
2021-01-06 02:30:00,2637.16278,301.6,2505.365575,592.7919045
2021-01-06 02:45:00,2707.430824,441.7,2491.413292,686.907775
2021-01-06 03:00:00,2675.998269,485.1,2604.0718,384.2323868
2021-01-06 03:15:00,2654.758701,339.0,2549.966144,463.7365587
2021-01-06 03:30:00,2707.418486,373.1,2448.206404,447.0350192
2021-01-06 03:45:00,2751.261577,480.7,2389.4076,431.8610073
2021-01-06 04:00:00,2661.764204,325.3,2505.219765,408.4969611
2021-01-06 04:15:00,2656.662859,305.2,2567.464422,890.9438521
2021-01-06 04:30:00,2639.220344,553.1,2494.871872,408.8868472
2021-01-06 04:45:00,2739.448504,286.7,2509.534297,430.1252229
2021-01-06 05:00:00,2746.095199,347.4,2566.322494,760.256283
2021-01-06 05:15:00,2682.380731,470.9,2680.898219,532.510674
2021-01-06 05:30:00,2766.887176,385.7,2729.417617,483.8091608
2021-01-06 05:45:00,2743.071073,388.2,2748.513733,429.8436983
2021-01-06 06:00:00,2848.373674,299.7,2746.378661,476.5257045
2021-01-06 06:15:00,2783.484361,330.4,2675.219297,698.8903313
2021-01-06 06:30:00,2796.821856,477.2,2714.849422,832.6807757
2021-01-06 06:45:00,2719.508795,541.9,2728.117207,453.6292545
2021-01-06 07:00:00,2765.893089,335.1,2823.391869,440.2346142
2021-01-06 07:15:00,2864.974563,352.9,2889.565408,535.8999486
2021-01-06 07:30:00,2819.80805,363.3,2792.808967,650.7709278
2021-01-06 07:45:00,2864.227343,424.1,2789.160983,628.9492382
2021-01-06 08:00:00,2747.112942,388.9,2730.201206,738.1169354
2021-01-06 08:15:00,2697.454721,542.7,2751.937186,450.1672111
2021-01-06 08:30:00,2704.714842,368.6,2822.355669,467.1532625
2021-01-06 08:45:00,2691.294388,382.8,3008.690772,496.8180622
2021-01-06 09:00:00,2654.820442,308.0,3149.752236,488.9256684
2021-01-06 09:15:00,1838.927239,355.4,3232.924206,643.4982031
2021-01-06 09:30:00,2388.834559,433.6,3461.694567,565.0352622
2021-01-06 09:45:00,2668.805619,381.1,3540.969858,369.1538851
2021-01-06 10:00:00,2603.671824,331.7,3668.304186,488.8327313
2021-01-06 10:15:00,2523.538746,332.3,3473.517558,512.7932372
2021-01-06 10:30:00,2506.50762,315.8,3232.2527,703.0150042
2021-01-06 10:45:00,2341.59825,428.0,3176.407783,540.0693222
2021-01-06 11:00:00,2325.738325,369.6,2926.95995,546.9079073
2021-01-06 11:15:00,2245.896344,388.8,2960.746603,342.0512925
2021-01-06 11:30:00,2289.970081,241.5,3053.425156,420.4936724
2021-01-06 11:45:00,2295.086748,285.7,3270.617961,431.3257179
2021-01-06 12:00:00,2283.006311,277.3,3300.695886,600.3096455
2021-01-06 12:15:00,2385.186148,386.1,3351.655486,534.0285976
2021-01-06 12:30:00,2389.044629,372.8,3337.40171,452.5496642
2021-01-06 12:45:00,2398.276954,328.9,3390.994889,341.9241778
2021-01-06 13:00:00,2330.0968,250.8,3452.607867,428.2409292
2021-01-06 13:15:00,2258.845901,297.3,3313.161081,585.6916858
2021-01-06 13:30:00,2235.055126,346.7,3279.643231,713.4539036
2021-01-06 13:45:00,2225.458735,412.5,3337.055258,543.9699736
2021-01-06 14:00:00,2311.479914,384.5,3304.086886,483.5489979
2021-01-06 14:15:00,2528.463285,364.9,3326.438869,507.1812125
2021-01-06 14:30:00,2525.445566,364.8,3374.424936,362.8037031
2021-01-06 14:45:00,2375.789264,291.4,3448.680728,395.7437983
2021-01-06 15:00:00,2361.080814,285.8,3443.698275,482.5222861
2021-01-06 15:15:00,2264.40659,317.7,3489.069478,593.2319712
2021-01-06 15:30:00,2301.902666,402.4,3384.052206,374.2843729
2021-01-06 15:45:00,2375.627221,272.6,3451.100481,441.7857917
2021-01-06 16:00:00,2409.729673,293.0,3365.7979,402.7642104
2021-01-06 16:15:00,2441.721103,284.4,3243.502989,408.3913181
2021-01-06 16:30:00,2468.940181,284.9,3367.848978,715.125792
2021-01-06 16:45:00,2458.44823,420.5,3394.81695,591.6973095
2021-01-06 17:00:00,2523.652608,414.1,3357.706942,419.1991361
2021-01-06 17:15:00,2572.010869,288.0,3293.276411,562.0991278
2021-01-06 17:30:00,2570.525305,384.5,3329.145076,407.2022802
2021-01-06 17:45:00,2593.272919,281.6,3341.30315,435.6777311
2021-01-06 18:00:00,2604.148701,297.4,3342.946422,840.7071472
2021-01-06 18:15:00,2564.92604,516.2,3367.247136,405.8190628
2021-01-06 18:30:00,2691.810565,300.8,3347.163478,419.4131316
2021-01-06 18:45:00,2711.851544,299.8,3451.283542,458.9386753
2021-01-06 19:00:00,2647.676218,327.0,3501.844525,600.9372181
2021-01-06 19:15:00,2546.567426,372.6,3631.310961,569.0409469
2021-01-06 19:30:00,2600.30351,357.0,3525.004219,766.3267722
2021-01-06 19:45:00,2599.737419,476.6,3331.929178,508.6119243
2021-01-06 20:00:00,2670.996403,573.1,3151.299258,436.8018184
2021-01-06 20:15:00,2635.60555,773.0,3294.099706,500.5718167
2021-01-06 20:30:00,2641.760497,616.5,3632.588967,421.4204656
2021-01-06 20:45:00,2591.381331,407.7,3447.193256,598.1793434
2021-01-06 21:00:00,2683.89455,807.1,3350.812126,624.589866
2021-01-06 21:15:00,2635.946676,1704.3,3299.127667,503.7703257
2021-01-06 21:30:00,2628.489643,1469.5,3129.048628,396.553184
2021-01-06 21:45:00,2747.149926,1405.7,3091.98679,469.4151233
2021-01-06 22:00:00,2605.290986,1394.4,2970.727975,649.0152156
2021-01-06 22:15:00,2645.26163,1387.3,2798.755606,668.2412469
2021-01-06 22:30:00,2654.03648,1574.7,2868.703706,279.6122194
2021-01-06 22:45:00,2595.955066,1360.4,2758.486272,375.9136931
2021-01-06 23:00:00,2590.801408,1170.7,2765.073874,404.9403844
2021-01-06 23:15:00,2586.138401,1029.6,2677.134239,480.1244906
2021-01-06 23:30:00,2557.844215,857.8,2474.336306,635.9826601
2021-01-06 23:45:00,2544.090426,1004.3,2674.388383,565.8965319
2021-01-07 00:00:00,2595.873413,1002.5,2341.134228,413.0816809
2021-01-07 00:15:00,2578.862834,665.2,2480.461492,457.1969115
2021-01-07 00:30:00,2676.769822,615.4,2650.224203,386.9005271
2021-01-07 00:45:00,2712.830875,427.3,2645.884408,520.2105372
2021-01-07 01:00:00,2628.129748,465.2,2759.484992,616.0278278
2021-01-07 01:15:00,2558.65188,542.6,2585.145313,405.8916559
2021-01-07 01:30:00,2591.503207,474.4,2424.366111,389.7634226
2021-01-07 01:45:00,2618.818206,384.2,2557.949369,469.1631924
2021-01-07 02:00:00,2625.996484,380.5,2494.543453,439.9986104
2021-01-07 02:15:00,2676.194896,285.4,2603.755322,626.1357465
2021-01-07 02:30:00,2597.242937,576.2,2395.097539,698.8029205
2021-01-07 02:45:00,2579.004426,695.6,2470.268006,334.425821
2021-01-07 03:00:00,2565.899226,592.6,2551.384983,407.8075847
2021-01-07 03:15:00,2525.506118,492.6,2397.072139,406.1256934
2021-01-07 03:30:00,2562.143313,263.4,2465.689442,427.9680306
2021-01-07 03:45:00,2567.278063,316.8,2663.039539,507.1126066
2021-01-07 04:00:00,2580.274481,487.2,2648.196375,823.3810941
2021-01-07 04:15:00,2595.756719,687.2,2774.271694,366.7390748
2021-01-07 04:30:00,2691.572701,353.2,2661.049142,464.2286531
2021-01-07 04:45:00,2704.039526,307.8,2587.026253,535.7002823
2021-01-07 05:00:00,2676.37526,293.5,2519.119344,690.2209563
2021-01-07 05:15:00,2611.6438,417.8,2557.631572,519.9580847
2021-01-07 05:30:00,2539.892261,367.3,2660.972135,373.6171745
2021-01-07 05:45:00,2478.809089,350.3,3021.47055,384.9888913
2021-01-07 06:00:00,2679.02981,645.2,2921.282314,427.3355649
2021-01-07 06:15:00,2707.339865,472.9,2979.905289,672.1811306
2021-01-07 06:30:00,2677.294455,642.2,3138.797668,803.7333052
2021-01-07 06:45:00,2690.359552,798.1,3263.202208,467.7270156
2021-01-07 07:00:00,2627.716215,402.6,3117.185947,517.9685804
2021-01-07 07:15:00,2619.603566,586.5,2928.793147,486.7530094
2021-01-07 07:30:00,2518.005371,653.3,2668.510569,637.4894569
2021-01-07 07:45:00,2368.216675,476.3,2564.2244,673.9310403
2021-01-07 08:00:00,2434.864098,629.6,2535.905317,578.8178715
2021-01-07 08:15:00,2394.773245,574.5,2750.465569,435.2117569
2021-01-07 08:30:00,2360.198974,496.4,2750.176442,489.98885
2021-01-07 08:45:00,2386.444827,383.6,2675.270442,529.4026983
2021-01-07 09:00:00,2234.424076,587.2,2953.581525,536.9067694
2021-01-07 09:15:00,2254.353157,456.4,3206.767964,598.3979125
2021-01-07 09:30:00,2295.145297,466.6,3226.214508,380.4650807
2021-01-07 09:45:00,2193.930855,349.5,2966.785917,312.3387405
2021-01-07 10:00:00,2408.290079,375.6,2605.545533,366.9815247
2021-01-07 10:15:00,2330.505429,482.4,2858.173712,498.187676
2021-01-07 10:30:00,2271.828609,942.1,2807.081769,661.1397083
2021-01-07 10:45:00,2214.746828,856.8,2799.906408,680.2662
2021-01-07 11:00:00,2206.102643,596.2,2699.010089,313.5329931
2021-01-07 11:15:00,2161.292092,419.5,2529.345528,359.6581979
2021-01-07 11:30:00,1955.132105,725.9,2683.563778,354.2216472
2021-01-07 11:45:00,1879.434154,656.3,2667.684678,373.5010833
2021-01-07 12:00:00,1804.083643,509.6,2832.070493,640.4629778
2021-01-07 12:15:00,1766.100131,626.4,2663.489547,514.5776398
2021-01-07 12:30:00,1724.612133,463.2,2828.371822,342.2998561
2021-01-07 12:45:00,1698.109554,347.5,2730.957696,396.8569358
2021-01-07 13:00:00,1665.906104,481.4,2942.336372,468.297233
2021-01-07 13:15:00,1652.062696,536.6,2812.151681,402.9809094
2021-01-07 13:30:00,1586.608904,564.0,2626.595617,589.05635
2021-01-07 13:45:00,1581.142686,534.4,2729.077517,308.2819604
2021-01-07 14:00:00,1607.521071,534.5,2556.741822,243.1774604
2021-01-07 14:15:00,1641.428955,551.7,2487.625442,324.2702684
2021-01-07 14:30:00,1633.001647,373.3,2435.163787,418.3131385
2021-01-07 14:45:00,1657.241658,408.0,2594.597278,655.422967
2021-01-07 15:00:00,1576.242537,537.7,2708.676368,536.5767469
2021-01-07 15:15:00,1569.195249,548.6,2963.016689,188.1397161
2021-01-07 15:30:00,1537.767934,329.3,3340.113861,242.4890849
2021-01-07 15:45:00,1402.41222,440.5,3163.783742,238.8059755
2021-01-07 16:00:00,1466.300546,297.7,3047.696164,271.9113856
2021-01-07 16:15:00,1701.890633,511.3,2879.565214,694.2304271
2021-01-07 16:30:00,1731.171875,571.8,3596.772046,378.2589997
2021-01-07 16:45:00,2004.475545,478.3,3540.953046,341.5665453
2021-01-07 17:00:00,2043.658301,404.5,3486.811786,397.5722778
2021-01-07 17:15:00,1807.947498,548.7,3448.788463,307.4875184
2021-01-07 17:30:00,1915.603227,572.1,3050.377361,391.656433
2021-01-07 17:45:00,2136.536349,436.2,2752.027222,590.5944656
2021-01-07 18:00:00,2092.641058,463.1,2723.491161,397.1062179
2021-01-07 18:15:00,1634.896324,482.0,2908.343531,250.3659703
2021-01-07 18:30:00,1330.813259,597.4,3214.223994,333.6193146
2021-01-07 18:45:00,1546.239626,503.1,3312.933003,537.7701736
2021-01-07 19:00:00,1594.199201,453.8,3473.871797,382.8285142
2021-01-07 19:15:00,1633.06791,443.7,3310.5333,644.7522917
2021-01-07 19:30:00,1576.739615,672.2,3298.107258,390.1235811
2021-01-07 19:45:00,1658.612363,525.1,3306.233994,331.6167061
2021-01-07 20:00:00,1811.994537,372.5,3145.544878,612.6626851
2021-01-07 20:15:00,1841.085124,491.0,3269.808697,487.6959056
2021-01-07 20:30:00,1838.467924,569.2,3226.730646,476.6952771
2021-01-07 20:45:00,1828.752569,610.7,3030.653989,518.8300441
2021-01-07 21:00:00,1849.651763,699.7,3217.339111,585.6983066
2021-01-07 21:15:00,1928.142515,638.7,3168.997782,350.9326137
2021-01-07 21:30:00,2057.605366,524.2,3225.074281,421.6748021
2021-01-07 21:45:00,2122.029094,370.0,3047.813264,436.5906625
2021-01-07 22:00:00,2086.862326,298.6,2946.389581,761.8073747
2021-01-07 22:15:00,2141.310564,574.0,2832.034381,289.9699443
2021-01-07 22:30:00,2246.176333,328.9,2863.805361,426.6079986
2021-01-07 22:45:00,2108.575496,542.2,3059.189353,462.8325389
2021-01-07 23:00:00,2040.804858,594.9,2977.863183,399.7802059
2021-01-07 23:15:00,2089.11826,544.5,2832.131883,574.7862427
2021-01-07 23:30:00,2057.04197,494.1,2853.204817,587.379784
2021-01-07 23:45:00,2050.268426,525.5,2735.308183,311.7444278
2021-01-08 00:00:00,2138.289948,514.5,2587.314556,429.1475417
2021-01-08 00:15:00,2072.300795,475.4,2690.21811,500.8848257
2021-01-08 00:30:00,2297.870824,459.5,2655.361297,549.3714042
2021-01-08 00:45:00,2285.595145,569.4,2761.646203,721.6800281
2021-01-08 01:00:00,2234.92819,638.5,2772.499989,496.2712849
2021-01-08 01:15:00,2184.258611,504.3,2777.478664,344.9180845
2021-01-08 01:30:00,2188.837099,282.1,2767.808858,420.5182955
2021-01-08 01:45:00,2167.30562,451.3,2744.506544,419.1033882
2021-01-08 02:00:00,2149.642297,469.2,2721.920613,425.0801889
2021-01-08 02:15:00,2129.57849,263.6,2573.491439,798.5098865
2021-01-08 02:30:00,2124.906728,598.1,2341.78661,418.9683658
2021-01-08 02:45:00,2133.350148,590.0,2496.537925,470.1452559
2021-01-08 03:00:00,2086.377131,571.3,2297.132369,502.1027205
2021-01-08 03:15:00,1860.746563,575.7,2437.733672,417.9685986
2021-01-08 03:30:00,1694.142494,531.3,2571.762908,435.4252035
2021-01-08 03:45:00,1992.087442,342.9,2683.101389,630.4946969
2021-01-08 04:00:00,2112.480106,404.8,2627.774422,519.5696005
2021-01-08 04:15:00,2023.053859,451.9,2705.186914,345.0259599
2021-01-08 04:30:00,2046.605388,275.5,2631.42855,441.656875
2021-01-08 04:45:00,2096.255561,395.5,2615.323733,432.1558497
2021-01-08 05:00:00,1987.072859,305.9,2526.436,794.4200917
2021-01-08 05:15:00,1901.381527,487.8,2630.709111,630.6037323
2021-01-08 05:30:00,2075.58259,491.8,2592.927444,392.8870479
2021-01-08 05:45:00,2210.364868,493.7,2784.239208,385.8241337
2021-01-08 06:00:00,2157.988551,642.8,2797.158521,448.7937219
2021-01-08 06:15:00,2136.91144,759.8,2871.26921,504.8396965
2021-01-08 06:30:00,2187.620179,553.9,2977.301583,863.2668882
2021-01-08 06:45:00,2087.416731,701.8,3220.741158,415.0178997
2021-01-08 07:00:00,2343.93598,539.2,3108.392086,412.0241993
2021-01-08 07:15:00,2380.181746,403.6,3077.964753,519.0781979
2021-01-08 07:30:00,2590.672011,401.0,2863.936772,588.6940052
2021-01-08 07:45:00,2699.671098,577.4,2933.444996,788.3239965
2021-01-08 08:00:00,2349.112215,500.9,2753.008328,621.3303625
2021-01-08 08:15:00,2163.515125,598.2,3004.536003,493.2163969
2021-01-08 08:30:00,2241.837716,420.4,3160.306169,501.5180347
2021-01-08 08:45:00,2341.968229,553.1,3072.317706,559.8061153
2021-01-08 09:00:00,2331.224871,567.7,2918.762258,754.8776059
2021-01-08 09:15:00,2284.627942,673.4,2975.011697,529.5637042
2021-01-08 09:30:00,2239.111536,609.3,2784.045889,421.2199351
2021-01-08 09:45:00,2173.145381,553.5,2912.688239,352.789709
2021-01-08 10:00:00,2084.956535,423.3,3011.443606,372.9732108
2021-01-08 10:15:00,2191.226756,439.2,3060.587547,515.2858767
2021-01-08 10:30:00,2128.152469,589.1,3068.007497,644.0496212
2021-01-08 10:45:00,2038.213301,639.9,2844.6407,317.973533
2021-01-08 11:00:00,1904.908686,453.2,2935.763181,407.0799153
2021-01-08 11:15:00,1909.407498,403.5,2759.165914,523.4933028
2021-01-08 11:30:00,1824.153747,464.3,2811.790333,555.1637139
2021-01-08 11:45:00,1879.695034,487.3,2882.603082,691.6200556
2021-01-08 12:00:00,1807.880567,582.9,2753.461536,420.1971205
2021-01-08 12:15:00,1756.596144,522.4,2788.699964,303.4590462
2021-01-08 12:30:00,1771.334825,270.7,2771.933825,292.1825776
2021-01-08 12:45:00,1796.632913,343.7,2895.863096,281.338203
2021-01-08 13:00:00,1772.799489,344.5,3091.927897,495.813709
2021-01-08 13:15:00,1642.081848,418.1,2985.899371,674.6181602
2021-01-08 13:30:00,1597.40122,559.9,2779.462136,301.2877564
2021-01-08 13:45:00,1666.112315,549.3,2794.856283,452.5154024
2021-01-08 14:00:00,1634.864445,630.1,2733.467486,523.6229715
2021-01-08 14:15:00,1718.421299,380.5,2806.703533,420.3920326
